new,host,a,cname,soa,caa,status_code,txt,aaaa,ns,cdn,cdn-name
[x],signup.secure.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],sip.secure.showmax.com,"18.168.28.22, 3.11.144.82, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],sitecore.secure.showmax.com,,,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
[x],sitecore.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],sitestaginstagilediscovidev.sa.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],smartlist.disco.int-nft.ott.showmax.com,"23.2.13.146, 23.2.13.138","smartlist.disco.int-nft.ott.showmax.com.edgesuite.net, a196.dsct.akamai.net","n0dsct.akamai.net, hostmaster.akamai.com",,NOERROR,,"2a02:26f0:1700:6::17d5:a191, 2a02:26f0:1700:6::17d5:a190",,,
[x],smartlist.disco.ott.showmax.com,"2.16.238.27, 2.16.238.28","smartlist.disco.ott.showmax.com.edgesuite.net, a161.dsct.akamai.net","n0dsct.akamai.net, hostmaster.akamai.com",,NOERROR,,"2a02:26f0:480:9::210:ee1c, 2a02:26f0:480:9::210:ee1b",,,
[x],spf.secure.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],sponsor.tech.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],spyware-virus-detected.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],sql.secure.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],ssl.secure.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],sso.secure.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],stage.showmax.com,"18.168.28.22, 3.11.144.82, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],staging.mc.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],staging.secure.showmax.com,,,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],stagioscovid.cloud.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],starkhelp.showmax-antiviruspre.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],statiantiviruspre.showmax.com,"18.168.28.22, 3.11.144.82, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],static-1.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],static-6.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],static-8.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],static.monitor.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],static.secure.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],static.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],stats.secure.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],stavropol.secure.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],store.secure.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],store.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
[x],stories.showmax.com,"76.76.21.9, 76.76.21.123",cname.vercel-dns.com,"dns1.p07.nsone.net, hostmaster.nsone.net","globalsign.com, sectigo.com, letsencrypt.org",NOERROR,,,,,
[x],storybook.secure.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],suggest.disco.ott.showmax.com,"193.108.153.27, 193.108.153.11","suggest.disco.ott.showmax.com.edgesuite.net, a1923.t.akamai.net","n0t.akamai.net, hostmaster.akamai.com",,NOERROR,,,,,
[x],super.tecantiviruspre.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],support.secure.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],syncovh-apiselfservice.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],tc.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],tec.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],tech3.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],tech7.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],temtationislandsa.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],ten.static.showcase.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],test.secure.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],throttled.ovp.ott.showmax.com,"104.97.14.24, 104.97.14.51","throttled.ovp.ott.showmax.com.edgesuite.net, a325.dsct.akamai.net","n0dsct.akamai.net, hostmaster.akamai.com",,NOERROR,,"2a02:26f0:fe00::686e:f0e8, 2a02:26f0:fe00::686e:f0c8",,,
[x],tk2edc.view.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],tls.secure.showmax.com,,,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
[x],translations.24162.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],transparent-origin.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],trial.vaccine.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],tst-www.222.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],uat.222-antiviruspre.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],uat.24162.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],uatvaccines.staging.mc.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],uatvacciness04.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],uk.secure.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],unicorn.api.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],upload.secure.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],upload.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],urhelp.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],us-east-1.showmax.com,,,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
[x],us-east.secure.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],useast.secure.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],vaccine.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],vaccinens2.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],vendor-api.secure.showmax.com,"18.168.28.22, 3.11.144.82, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],vendor.secure.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],vendors.secure.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],vfx.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
[x],video.secure.showmax.com,"18.168.28.22, 3.11.144.82, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],vod.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],vodppmaw.252fblog.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],vpn.secure.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],wap.secure.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],watch.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],wcms.vaccines.cloud.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],wcs.secure.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],web.secure.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],web.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],webdisk.secure.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],webhook.secure.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],webinquiry.chat.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],wfm-service.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],whm.secure.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],whois.secure.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],wifihelp.showmax.com,,,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],wordpress.secure.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],ww.showmax.com,,,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
[x],www.adops2-3.site.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.antivirus.www-test.alumni.devna.showmax.com,"18.168.28.22, 3.11.144.82, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.antivirusctivate-sit8.glb.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.artemis.www.api.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.avalanche.httpswww.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.blog.showmax.com,"76.76.21.241, 76.76.21.98",cname.vercel-dns.com,"dns1.p07.nsone.net, hostmaster.nsone.net","globalsign.com, sectigo.com, letsencrypt.org",NOERROR,,,,,
[x],www.dev2help.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
[x],www.ediscovery.static.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.edit.secure.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.india.secure.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.int-nft.ott.showmax.com,"23.55.163.68, 23.55.163.72","www.int-nft.ott.showmax.com.edgesuite.net, a1687.dscq.akamai.net","n0dscq.akamai.net, hostmaster.akamai.com",,NOERROR,,,,,
[x],www.iweb.chat.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.lsf.252fblog.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.mms.www.api.showmax.com,"18.168.28.22, 3.11.144.82, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.newsletterhelp.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.pci.secure.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.presse.252fblog.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.secureantivirus2.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.securevaccine.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
[x],www.ssb.www.api.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.static.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.subfinder.chat.showmax.com,"3.11.144.82, 35.176.237.181, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.super.customer.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.super.tecantiviruspre.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.trial.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.voltage-pp-0000.chatvolky2001ptn.antiviruspre.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www.www.api.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www1.secure.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www1.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],www2.showmax.com,"18.168.28.22, 3.11.144.82, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],wwww.showmax.com,"35.176.237.181, 3.11.144.82, 18.168.28.22",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],yahoosports.covideo.openfire.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
[x],yrpungd.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],za-cptteraco-01-napafrica.cdn.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],za-cptteraco-02-napafrica.cdn.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],za-cptteraco-03-napafrica.cdn.covid-19.showmax.com,"18.168.28.22, 3.11.144.82, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],za-cptteraco-03-napafrica.cdn.showmax.com,169.255.193.23,,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
[x],za-cptteraco-04-napafrica.cdn.showmax.com,169.255.193.24,,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,2c0f:f448:100::24,,,
[x],za-cptteraco-05-napafrica.cdn.showmax.com,169.255.193.25,,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,2c0f:f448:100::25,,,
[x],za-cptvarnish-01.cdn.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],za-teraco-01-napafrica.cdn.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],za-teraco-03-napafrica.cdn.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
[x],za-teraco-04-napafrica.cdn.showmax.com,"3.11.144.82, 18.168.28.22, 35.176.237.181",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],za-teraco-05-napafrica.cdn.showmax.com,"35.176.237.181, 18.168.28.22, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],za-teraco-07-napafrica.cdn.showmax.com,"18.168.28.22, 35.176.237.181, 3.11.144.82",,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,v=spf1 ~all,,,,
[x],zaixiantouzhuxitonghelp.showmax.com,,,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
[x],zwww.antiviruskfb.showmax.com,,,"brenda.ns.cloudflare.com, dns.cloudflare.com",,NOERROR,,,,,
